Phylum,ACC,Mbp,EVE_Status
Ascomycota,GCA_002236725.2,31.103,Negative
Ascomycota,GCA_002236745.2,43.586,Negative
Ascomycota,GCA_002236755.2,30.114,Negative
Ascomycota,GCA_002236775.2,30.13,Negative
Ascomycota,GCA_002236925.2,41.778,Negative
Ascomycota,GCA_002237265.2,30.946,Negative
Ascomycota,GCA_002245345.1,13.241,Negative
Ascomycota,GCA_002246955.1,36.529,Negative
Ascomycota,GCA_002249775.1,50.108,Negative
Ascomycota,GCA_002251995.2,8.153,Negative
Ascomycota,GCA_002259805.1,13.634,Negative
Ascomycota,GCA_002259835.1,12.1,Negative
Ascomycota,GCA_002259865.1,14.025,Negative
Ascomycota,GCA_002259875.1,14.047,Negative
Ascomycota,GCA_002259885.1,14.166,Negative
Ascomycota,GCA_002271905.1,11.777,Negative
Ascomycota,GCA_002271945.1,11.688,Negative
Ascomycota,GCA_002276455.1,17.068,Negative
Ascomycota,GCA_002288965.1,56.824,Negative
Ascomycota,GCA_002314275.2,58.69,Negative
Ascomycota,GCA_002335645.1,12.318,Negative
Ascomycota,GCA_002369805.1,37.601,Negative
Ascomycota,GCA_002370125.1,20.923,Negative
Ascomycota,GCA_002370135.1,11.249,Negative
Ascomycota,GCA_002370145.1,19.036,Negative
Ascomycota,GCA_002370175.1,15.119,Negative
Ascomycota,GCA_002370185.1,20.967,Negative
Ascomycota,GCA_002370245.1,16.104,Negative
Ascomycota,GCA_002370275.1,10.817,Negative
Ascomycota,GCA_002370295.1,17.557,Negative
Ascomycota,GCA_002370315.1,16.144,Negative
Ascomycota,GCA_002370325.1,18.604,Negative
Ascomycota,GCA_002370455.1,11.57,Negative
Ascomycota,GCA_002370475.1,11.961,Negative
Ascomycota,GCA_002370495.1,12.679,Negative
Ascomycota,GCA_002370515.1,12.519,Negative
Ascomycota,GCA_002370575.1,11.549,Negative
Ascomycota,GCA_002370595.1,11.989,Negative
Ascomycota,GCA_002370615.1,10.681,Negative
Ascomycota,GCA_002370635.1,21.011,Negative
Ascomycota,GCA_002370645.1,21.038,Negative
Ascomycota,GCA_002370655.1,21.741,Negative
Ascomycota,GCA_002370695.1,21.565,Negative
Ascomycota,GCA_002370705.1,20.881,Negative
Ascomycota,GCA_002370735.1,16.716,Negative
Ascomycota,GCA_002370755.1,17.369,Negative
Ascomycota,GCA_002370765.1,17.464,Negative
Ascomycota,GCA_002370795.1,15.022,Negative
Ascomycota,GCA_002370815.1,19.035,Negative
Ascomycota,GCA_002370825.1,17.577,Negative
Ascomycota,GCA_002370835.1,22.44,Negative
Ascomycota,GCA_002370855.1,20.954,Negative
Ascomycota,GCA_002370875.1,16.299,Negative
Ascomycota,GCA_002370905.1,19.044,Negative
Ascomycota,GCA_002370915.1,20.077,Negative
Ascomycota,GCA_002370995.1,34.506,Negative
Ascomycota,GCA_002374375.1,21.655,Negative
Ascomycota,GCA_002374385.1,20.989,Negative
Ascomycota,GCA_002374395.1,21.036,Negative
Ascomycota,GCA_002374405.1,20.893,Negative
Ascomycota,GCA_002374455.1,16.395,Negative
Ascomycota,GCA_002374465.1,15.093,Negative
Ascomycota,GCA_002374475.1,17.57,Negative
Ascomycota,GCA_002374485.1,20.844,Negative
Ascomycota,GCA_002374535.1,15.882,Negative
Ascomycota,GCA_002374545.1,21.106,Negative
Ascomycota,GCA_002374555.1,17.487,Negative
Ascomycota,GCA_002374595.1,18.934,Negative
Ascomycota,GCA_002374615.1,17.229,Negative
Ascomycota,GCA_002374635.1,18.21,Negative
Ascomycota,GCA_002374645.1,10.82,Negative
Ascomycota,GCA_002374675.1,10.658,Negative
Ascomycota,GCA_002374695.1,18.753,Negative
Ascomycota,GCA_002374715.1,19.123,Negative
Ascomycota,GCA_002374725.1,11.49,Negative
Ascomycota,GCA_002374735.1,20.849,Negative
Ascomycota,GCA_002374775.1,22.432,Negative
Ascomycota,GCA_002374795.1,16.318,Negative
Ascomycota,GCA_002375215.1,22.764,Negative
Ascomycota,GCA_002382835.1,36.445,Negative
Ascomycota,GCA_002382855.1,36.251,Negative
Ascomycota,GCA_002443195.2,37.012,Negative
Ascomycota,GCA_002443215.2,38.812,Negative
Ascomycota,GCA_002456175.2,37.227,Negative
Ascomycota,GCA_002557695.1,16.415,Negative
Ascomycota,GCA_002571405.2,12.078,Negative
Ascomycota,GCA_002571455.1,8.088,Negative
Ascomycota,GCA_002591385.1,32.181,Negative
Ascomycota,GCA_002632455.2,56.592,Negative
Ascomycota,GCA_002682825.1,61.942,Negative
Ascomycota,GCA_002711385.1,55.853,Negative
Ascomycota,GCA_002711405.2,61.065,Negative
Ascomycota,GCA_002740505.1,35.397,Negative
Ascomycota,GCA_002749545.1,59.791,Negative
Ascomycota,GCA_002749775.1,51.201,Negative
Ascomycota,GCA_002749805.1,38.897,Negative
Ascomycota,GCA_002749855.1,29.424,Negative
Ascomycota,GCA_002759435.2,12.366,Negative
Ascomycota,GCA_002775015.1,12.741,Negative
Ascomycota,GCA_002775195.1,36.095,Negative
Ascomycota,GCA_002776445.1,33.588,Negative
Ascomycota,GCA_002786025.1,44.997,Negative
Ascomycota,GCA_002786045.1,37.892,Negative
Ascomycota,GCA_002796735.1,31.036,Negative
Ascomycota,GCA_002798055.1,30.794,Negative
Ascomycota,GCA_002798095.1,10.638,Negative
Ascomycota,GCA_002807125.1,11.368,Negative
Ascomycota,GCA_002814275.1,49.119,Negative
Ascomycota,GCA_002835845.1,28.312,Negative
Ascomycota,GCA_002837235.1,32.775,Negative
Ascomycota,GCA_002837675.1,28.545,Negative
Ascomycota,GCA_002838845.1,40.865,Negative
Ascomycota,GCA_002846915.2,27.718,Negative
Ascomycota,GCA_002847045.1,27.31,Negative
Ascomycota,GCA_002847465.1,32.44,Negative
Ascomycota,GCA_002847485.1,28.257,Negative
Ascomycota,GCA_002849105.1,37.848,Negative
Ascomycota,GCA_002850765.1,27.118,Negative
Ascomycota,GCA_002851655.1,32.635,Negative
Ascomycota,GCA_002851675.1,37.908,Negative
Ascomycota,GCA_002851695.1,35.117,Negative
Ascomycota,GCA_002851705.1,36.463,Negative
Ascomycota,GCA_002851715.1,36.07,Negative
Ascomycota,GCA_002851755.1,37.111,Negative
Ascomycota,GCA_002851775.1,35.669,Negative
Ascomycota,GCA_002864065.1,18.936,Negative
Ascomycota,GCA_002864075.1,13.61,Negative
Ascomycota,GCA_002864195.1,38.038,Negative
Ascomycota,GCA_002871155.1,36.538,Negative
Ascomycota,GCA_002887685.1,55.916,Negative
Ascomycota,GCA_002892985.1,35.057,Negative
Ascomycota,GCA_002892995.1,32.861,Negative
Ascomycota,GCA_002893025.1,33.028,Negative
Ascomycota,GCA_002893035.1,32.355,Negative
Ascomycota,GCA_002893045.1,32.56,Negative
Ascomycota,GCA_002893645.1,11.846,Negative
Ascomycota,GCA_002893665.1,12.648,Negative
Ascomycota,GCA_002893685.1,12.444,Negative
Ascomycota,GCA_002893705.1,10.531,Negative
Ascomycota,GCA_002893725.1,10.934,Negative
Ascomycota,GCA_002893735.1,10.511,Negative
Ascomycota,GCA_002894005.2,44.492,Negative
Ascomycota,GCA_002894145.1,38.735,Negative
Ascomycota,GCA_002894205.1,38.473,Negative
Ascomycota,GCA_002894245.1,51.338,Negative
Ascomycota,GCA_002894445.1,13.87,Negative
Ascomycota,GCA_002894705.1,41.151,Negative
Ascomycota,GCA_002901105.1,53.009,Negative
Ascomycota,GCA_002901185.1,22.866,Negative
Ascomycota,GCA_002911495.2,12.983,Negative
Ascomycota,GCA_002916415.1,27.041,Negative
Ascomycota,GCA_002916455.1,34.939,Negative
Ascomycota,GCA_002916505.1,27.533,Negative
Ascomycota,GCA_002916895.1,35.898,Negative
Ascomycota,GCA_002916945.1,38.983,Negative
Ascomycota,GCA_002917005.1,24.984,Negative
Ascomycota,GCA_002917015.1,24.496,Negative
Ascomycota,GCA_002917055.1,25.975,Negative
Ascomycota,GCA_002918395.1,63.508,Negative
Ascomycota,GCA_002926055.1,13.314,Negative
Ascomycota,GCA_002926085.1,12.58,Negative
Ascomycota,GCA_002927005.1,29.505,Negative
Ascomycota,GCA_002930425.1,49.104,Negative
Ascomycota,GCA_002930435.1,27.963,Negative
Ascomycota,GCA_002930455.1,49.391,Negative
Ascomycota,GCA_002933435.1,12.7,Negative
Ascomycota,GCA_002937415.1,39.329,Negative
Ascomycota,GCA_002937425.1,41.953,Negative
Ascomycota,GCA_002939685.2,26.857,Negative
Ascomycota,GCA_002946385.1,42.311,Negative
Ascomycota,GCA_002946415.1,43.402,Negative
Ascomycota,GCA_002946425.1,41.919,Negative
Ascomycota,GCA_002952155.1,32.779,Negative
Ascomycota,GCA_002975495.1,43.638,Negative
Ascomycota,GCA_002975505.1,42.497,Negative
Ascomycota,GCA_002975535.1,42.699,Negative
Ascomycota,GCA_002975555.1,41.8,Negative
Ascomycota,GCA_002975575.1,42.658,Negative
Ascomycota,GCA_002975595.1,42.614,Negative
Ascomycota,GCA_002975615.1,42.137,Negative
Ascomycota,GCA_002975635.1,43.03,Negative
Ascomycota,GCA_002975655.1,41.781,Negative
Ascomycota,GCA_002975665.1,44.287,Negative
Ascomycota,GCA_002975685.1,41.031,Negative
Ascomycota,GCA_002975705.1,40.619,Negative
Ascomycota,GCA_002975725.1,42.15,Negative
Ascomycota,GCA_002975755.1,42.811,Negative
Ascomycota,GCA_002975775.1,41.709,Negative
Ascomycota,GCA_002975795.1,42.947,Negative
Ascomycota,GCA_002975815.1,41.331,Negative
Ascomycota,GCA_002975825.1,42.347,Negative
Ascomycota,GCA_002975845.1,42.846,Negative
Ascomycota,GCA_002975875.1,42.439,Negative
Ascomycota,GCA_002975895.1,43.152,Negative
Ascomycota,GCA_002975915.1,43.205,Negative
Ascomycota,GCA_002975935.1,44.39,Negative
Ascomycota,GCA_002975955.1,43.612,Negative
Ascomycota,GCA_002975975.1,43.642,Negative
Ascomycota,GCA_002975995.1,41.639,Negative
Ascomycota,GCA_002976015.1,41.351,Negative
Ascomycota,GCA_002976025.1,42.07,Negative
Ascomycota,GCA_002976045.1,43.911,Negative
Ascomycota,GCA_002976075.1,41.036,Negative
Ascomycota,GCA_002976085.1,41.997,Negative
Ascomycota,GCA_002976105.1,41.641,Negative
Ascomycota,GCA_002976125.1,42.959,Negative
Ascomycota,GCA_002976145.1,40.981,Negative
Ascomycota,GCA_002976175.1,42.945,Negative
Ascomycota,GCA_002976275.1,26.294,Negative
Ascomycota,GCA_002980475.2,46.513,Negative
Ascomycota,GCA_002980515.1,49.323,Negative
Ascomycota,GCA_002982035.1,49.98,Negative
Ascomycota,GCA_002982055.1,48.841,Negative
Ascomycota,GCA_003004485.1,23.263,Negative
Ascomycota,GCA_003004525.2,24.49,Negative
Ascomycota,GCA_003012085.1,37.037,Negative
Ascomycota,GCA_003012105.1,36.864,Negative
Ascomycota,GCA_003012285.1,35.312,Negative
Ascomycota,GCA_003013175.1,9.357,Negative
Ascomycota,GCA_003013715.2,12.25,Negative
Ascomycota,GCA_003013735.1,12.591,Negative
Ascomycota,GCA_003013795.1,23.337,Negative
Ascomycota,GCA_003014415.1,12.351,Negative
Ascomycota,GCA_003016335.1,44.704,Negative
Ascomycota,GCA_003017285.1,26.169,Negative
Ascomycota,GCA_003019875.1,28.46,Negative
Ascomycota,GCA_003019895.1,36.367,Negative
Ascomycota,GCA_003020065.1,12.009,Negative
Ascomycota,GCA_003025095.1,40.956,Negative
Ascomycota,GCA_003025105.1,37.439,Negative
Ascomycota,GCA_003025115.1,33.131,Negative
Ascomycota,GCA_003025155.1,31.193,Negative
Ascomycota,GCA_003025205.1,48.763,Negative
Ascomycota,GCA_003025235.1,48.456,Negative
Ascomycota,GCA_003025275.1,34.985,Negative
Ascomycota,GCA_003025305.1,30.155,Negative
Ascomycota,GCA_003033605.1,9.971,Negative
Ascomycota,GCA_003033705.1,8.363,Negative
Ascomycota,GCA_003033855.1,10.924,Negative
Ascomycota,GCA_003045245.1,9.632,Negative
Ascomycota,GCA_003049155.1,43.367,Negative
Ascomycota,GCA_003054305.1,19.314,Negative
Ascomycota,GCA_003054345.1,19.701,Negative
Ascomycota,GCA_003054365.1,19.466,Negative
Ascomycota,GCA_003054405.1,10.783,Negative
Ascomycota,GCA_003054445.1,10.864,Negative
Ascomycota,GCA_003054855.1,40.259,Negative
Ascomycota,GCA_003055145.1,27.3,Negative
Ascomycota,GCA_003055165.1,29.735,Negative
Ascomycota,GCA_003055185.1,38.075,Negative
Ascomycota,GCA_003055925.1,31.026,Negative
Ascomycota,GCA_003055945.1,29.881,Negative
Ascomycota,GCA_003055955.1,27.016,Negative
Ascomycota,GCA_003062385.1,49.96,Negative
Ascomycota,GCA_003069565.1,33.4,Negative
Ascomycota,GCA_003073855.1,53.989,Negative
Ascomycota,GCA_003086255.1,12.624,Negative
Ascomycota,GCA_003086655.1,12.165,Negative
Ascomycota,GCA_003116565.1,27.534,Negative
Ascomycota,GCA_003118255.1,24.056,Negative
Ascomycota,GCA_003122705.1,87.196,Negative
Ascomycota,GCA_003123035.1,14.645,Negative
Ascomycota,GCA_003123635.1,17.081,Negative
Ascomycota,GCA_003138005.1,60.713,Negative
Ascomycota,GCA_003138025.1,32.105,Negative
Ascomycota,GCA_003138035.1,32.952,Negative
Ascomycota,GCA_003138045.1,33.376,Negative
Ascomycota,GCA_003144605.1,37.483,Negative
Ascomycota,GCA_003171515.3,40.921,Negative
Ascomycota,GCA_003171545.1,33.773,Negative
Ascomycota,GCA_003182015.1,165.102,Negative
Ascomycota,GCA_003184285.1,22.227,Negative
Ascomycota,GCA_003184525.1,36.72,Negative
Ascomycota,GCA_003184535.1,34.792,Negative
Ascomycota,GCA_003184545.1,35.608,Negative
Ascomycota,GCA_003184585.1,31.063,Negative
Ascomycota,GCA_003184595.1,35.831,Negative
Ascomycota,GCA_003184625.1,35.398,Negative
Ascomycota,GCA_003184635.1,37.595,Negative
Ascomycota,GCA_003184645.1,40.367,Negative
Ascomycota,GCA_003184685.1,38.513,Negative
Ascomycota,GCA_003184695.1,37.451,Negative
Ascomycota,GCA_003184705.1,35.996,Negative
Ascomycota,GCA_003184745.1,35.841,Negative
Ascomycota,GCA_003184755.1,35.27,Negative
Ascomycota,GCA_003184765.1,36.443,Negative
Ascomycota,GCA_003184785.1,36.081,Negative
Ascomycota,GCA_003184825.1,36.501,Negative
Ascomycota,GCA_003184835.1,36.927,Negative
Ascomycota,GCA_003184845.1,33.426,Negative
Ascomycota,GCA_003184865.1,34.02,Negative
Ascomycota,GCA_003184925.1,35.659,Negative
Ascomycota,GCA_003205855.1,12.229,Negative
Ascomycota,GCA_003231325.2,40.795,Negative
Ascomycota,GCA_003231345.1,34.111,Negative
Ascomycota,GCA_003231355.1,33.82,Negative
Ascomycota,GCA_003231365.1,34.368,Negative
Ascomycota,GCA_003231415.2,40.872,Negative
Ascomycota,GCA_003231425.2,41.15,Negative
Ascomycota,GCA_003243035.1,10.856,Negative
Ascomycota,GCA_003243065.1,10.094,Negative
Ascomycota,GCA_003243075.1,12.957,Negative
Ascomycota,GCA_003243125.1,19.277,Negative
Ascomycota,GCA_003243135.1,17.688,Negative
Ascomycota,GCA_003243785.1,21.322,Negative
Ascomycota,GCA_003243815.1,14.118,Negative
Ascomycota,GCA_003264835.1,40.05,Negative
Ascomycota,GCA_003264845.1,40.371,Negative
Ascomycota,GCA_003267905.1,33.362,Negative
Ascomycota,GCA_003268315.1,34.163,Negative
Ascomycota,GCA_003268335.1,34.993,Negative
Ascomycota,GCA_003270095.1,11.541,Negative
Ascomycota,GCA_003270135.1,11.406,Negative
Ascomycota,GCA_003270145.1,11.116,Negative
Ascomycota,GCA_003270175.1,11.588,Negative
Ascomycota,GCA_003270185.1,11.523,Negative
Ascomycota,GCA_003270205.1,11.211,Negative
Ascomycota,GCA_003270245.1,11.606,Negative
Ascomycota,GCA_003270305.1,11.637,Negative
Ascomycota,GCA_003270315.1,11.579,Negative
Ascomycota,GCA_003270325.1,11.443,Negative
Ascomycota,GCA_003270335.1,11.524,Negative
Ascomycota,GCA_003270425.1,11.34,Negative
Ascomycota,GCA_003270435.1,11.55,Negative
Ascomycota,GCA_003270455.1,11.568,Negative
Ascomycota,GCA_003270465.1,11.655,Negative
Ascomycota,GCA_003270535.1,11.647,Negative
Ascomycota,GCA_003270565.1,11.549,Negative
Ascomycota,GCA_003270575.1,11.6,Negative
Ascomycota,GCA_003270595.1,11.524,Negative
Ascomycota,GCA_003270665.1,11.476,Negative
Ascomycota,GCA_003270695.1,11.425,Negative
Ascomycota,GCA_003270705.1,11.546,Negative
Ascomycota,GCA_003270715.1,11.528,Negative
Ascomycota,GCA_003270765.1,11.547,Negative
Ascomycota,GCA_003270815.1,11.624,Negative
Ascomycota,GCA_003270825.1,11.528,Negative
Ascomycota,GCA_003270835.1,11.376,Negative
Ascomycota,GCA_003270855.1,11.693,Negative
Ascomycota,GCA_003270935.1,11.442,Negative
Ascomycota,GCA_003270945.1,11.543,Negative
Ascomycota,GCA_003270955.1,11.48,Negative
Ascomycota,GCA_003270985.1,11.64,Negative
Ascomycota,GCA_003271045.1,11.537,Negative
Ascomycota,GCA_003271085.1,11.472,Negative
Ascomycota,GCA_003271115.1,11.584,Negative
Ascomycota,GCA_003271125.1,11.662,Negative
Ascomycota,GCA_003271135.1,11.583,Negative
Ascomycota,GCA_003271185.1,11.403,Negative
Ascomycota,GCA_003271225.1,11.549,Negative
Ascomycota,GCA_003271245.1,11.509,Negative
Ascomycota,GCA_003271255.1,11.512,Negative
Ascomycota,GCA_003271315.1,11.554,Negative
Ascomycota,GCA_003271355.1,11.618,Negative
Ascomycota,GCA_003271365.1,11.496,Negative
Ascomycota,GCA_003271395.1,11.549,Negative
Ascomycota,GCA_003271425.1,11.542,Negative
Ascomycota,GCA_003271475.1,11.552,Negative
Ascomycota,GCA_003271505.1,11.479,Negative
Ascomycota,GCA_003271535.1,11.639,Negative
Ascomycota,GCA_003271545.1,11.497,Negative
Ascomycota,GCA_003271555.1,11.639,Negative
Ascomycota,GCA_003271565.1,11.599,Negative
Ascomycota,GCA_003271645.1,11.47,Negative
Ascomycota,GCA_003271675.1,11.472,Negative
Ascomycota,GCA_003271695.1,11.605,Negative
Ascomycota,GCA_003271705.1,11.504,Negative
Ascomycota,GCA_003271775.1,11.554,Negative
Ascomycota,GCA_003271805.1,11.711,Negative
Ascomycota,GCA_003271815.1,11.583,Negative
Ascomycota,GCA_003271825.1,11.815,Negative
Ascomycota,GCA_003271835.1,11.515,Negative
Ascomycota,GCA_003271925.1,11.524,Negative
Ascomycota,GCA_003271935.1,11.558,Negative
Ascomycota,GCA_003271945.1,11.218,Negative
Ascomycota,GCA_003271955.1,11.632,Negative
Ascomycota,GCA_003272045.1,11.586,Negative
Ascomycota,GCA_003272055.1,11.446,Negative
Ascomycota,GCA_003272065.1,11.564,Negative
Ascomycota,GCA_003272075.1,11.516,Negative
Ascomycota,GCA_003272165.1,11.52,Negative
Ascomycota,GCA_003272175.1,11.661,Negative
Ascomycota,GCA_003272185.1,11.569,Negative
Ascomycota,GCA_003272195.1,11.627,Negative
Ascomycota,GCA_003272285.1,11.591,Negative
Ascomycota,GCA_003272295.1,11.503,Negative
Ascomycota,GCA_003272305.1,11.492,Negative
Ascomycota,GCA_003272315.1,11.464,Negative
Ascomycota,GCA_003272405.1,11.456,Negative
Ascomycota,GCA_003272415.1,11.546,Negative
Ascomycota,GCA_003272425.1,11.723,Negative
Ascomycota,GCA_003272445.1,11.558,Negative
Ascomycota,GCA_003272525.1,11.545,Negative
Ascomycota,GCA_003272535.1,11.536,Negative
Ascomycota,GCA_003272575.1,11.725,Negative
Ascomycota,GCA_003272595.1,11.57,Negative
Ascomycota,GCA_003272625.1,11.641,Negative
Ascomycota,GCA_003272665.1,11.563,Negative
Ascomycota,GCA_003272705.1,11.545,Negative
Ascomycota,GCA_003272715.1,11.549,Negative
Ascomycota,GCA_003272725.1,11.518,Negative
Ascomycota,GCA_003272755.1,11.571,Negative
Ascomycota,GCA_003272815.1,11.508,Negative
Ascomycota,GCA_003272835.1,11.465,Negative
Ascomycota,GCA_003272855.1,11.584,Negative
Ascomycota,GCA_003272905.1,11.498,Negative
Ascomycota,GCA_003272925.1,11.529,Negative
Ascomycota,GCA_003272975.1,11.581,Negative
Ascomycota,GCA_003273025.1,11.496,Negative
Ascomycota,GCA_003273035.1,11.479,Negative
Ascomycota,GCA_003273045.1,11.59,Negative
Ascomycota,GCA_003273075.1,11.468,Negative
Ascomycota,GCA_003273145.1,11.723,Negative
Ascomycota,GCA_003273155.1,11.554,Negative
Ascomycota,GCA_003273165.1,11.667,Negative
Ascomycota,GCA_003273175.1,11.089,Negative
Ascomycota,GCA_003273265.1,11.605,Negative
Ascomycota,GCA_003273275.1,11.552,Negative
Ascomycota,GCA_003273285.1,11.603,Negative
Ascomycota,GCA_003273295.1,11.574,Negative
Ascomycota,GCA_003273385.1,11.65,Negative
Ascomycota,GCA_003273395.1,11.665,Negative
Ascomycota,GCA_003273405.1,11.594,Negative
Ascomycota,GCA_003273415.1,11.675,Negative
Ascomycota,GCA_003273495.1,11.471,Negative
Ascomycota,GCA_003273535.1,11.5,Negative
Ascomycota,GCA_003273555.1,11.617,Negative
Ascomycota,GCA_003273575.1,11.536,Negative
Ascomycota,GCA_003273585.1,11.539,Negative
Ascomycota,GCA_003273625.1,11.541,Negative
Ascomycota,GCA_003273685.1,11.465,Negative
Ascomycota,GCA_003273695.1,11.623,Negative
Ascomycota,GCA_003273705.1,11.526,Negative
Ascomycota,GCA_003273725.1,11.606,Negative
Ascomycota,GCA_003273805.1,11.585,Negative
Ascomycota,GCA_003273815.1,11.592,Negative
Ascomycota,GCA_003273825.1,11.644,Negative
Ascomycota,GCA_003273835.1,11.559,Negative
Ascomycota,GCA_003273925.1,11.552,Negative
Ascomycota,GCA_003273935.1,11.593,Negative
Ascomycota,GCA_003273955.1,11.777,Negative
Ascomycota,GCA_003273985.1,11.568,Negative
Ascomycota,GCA_003274025.1,11.464,Negative
Ascomycota,GCA_003274055.1,11.658,Negative
Ascomycota,GCA_003274085.1,11.479,Negative
Ascomycota,GCA_003274095.1,11.509,Negative
Ascomycota,GCA_003274125.1,11.454,Negative
Ascomycota,GCA_003274195.1,11.518,Negative
Ascomycota,GCA_003274205.1,11.612,Negative
Ascomycota,GCA_003274215.1,11.579,Negative
Ascomycota,GCA_003274225.1,11.588,Negative
Ascomycota,GCA_003274315.1,11.516,Negative
Ascomycota,GCA_003274325.1,11.485,Negative
Ascomycota,GCA_003274345.1,11.423,Negative
Ascomycota,GCA_003274365.1,11.534,Negative
Ascomycota,GCA_003274425.1,11.469,Negative
Ascomycota,GCA_003274465.1,11.454,Negative
Ascomycota,GCA_003274475.1,11.499,Negative
Ascomycota,GCA_003274485.1,11.621,Negative
Ascomycota,GCA_003274495.1,11.56,Negative
Ascomycota,GCA_003274585.1,11.55,Negative
Ascomycota,GCA_003274595.1,11.895,Negative
Ascomycota,GCA_003274605.1,11.688,Negative
Ascomycota,GCA_003274615.1,11.653,Negative
Ascomycota,GCA_003274705.1,11.167,Negative
Ascomycota,GCA_003274715.1,11.616,Negative
Ascomycota,GCA_003274725.1,11.671,Negative
