Phylum,ACC,Mbp,bp,EVE_Status,EVE_Count
Basidiomycota,GCA_036872985.1,43.778,43778000,Negative,0
Basidiomycota,GCA_036872995.1,60.215,60215000,Negative,0
Basidiomycota,GCA_036873075.1,40.036,40036000,Negative,0
Basidiomycota,GCA_036936985.1,51.351,51351000,Negative,0
Basidiomycota,GCA_036937015.1,49.911,49911000,Negative,0
Basidiomycota,GCA_036937155.1,58.293,58293000,Negative,0
Basidiomycota,GCA_036940585.1,45.156,45156000,Negative,0
Basidiomycota,GCA_037039655.1,19.54,19540000,Negative,0
Basidiomycota,GCA_037039685.1,53.632,53632000,Negative,0
Basidiomycota,GCA_037039805.1,37.383,37383000,Negative,0
Basidiomycota,GCA_037040455.1,43.363,43363000,Negative,0
Basidiomycota,GCA_037040695.1,19.673,19673000,Negative,0
Basidiomycota,GCA_037041105.1,24.588,24588000,Negative,0
Basidiomycota,GCA_037041355.1,19.885,19885000,Negative,0
Basidiomycota,GCA_037041555.1,38.103,38103000,Negative,0
Basidiomycota,GCA_037041695.1,18.378,18378000,Negative,0
Basidiomycota,GCA_037042295.1,37.002,37002000,Negative,0
Basidiomycota,GCA_037042435.1,37.821,37821000,Negative,0
Basidiomycota,GCA_037042815.1,41.305,41305000,Negative,0
Basidiomycota,GCA_037042885.1,54.599,54599000,Negative,0
Basidiomycota,GCA_037042915.1,52.095,52095000,Negative,0
Basidiomycota,GCA_037042985.1,21.493,21493000,Negative,0
Basidiomycota,GCA_037044125.1,24.454,24454000,Negative,0
Basidiomycota,GCA_037126565.1,21.279,21279000,Negative,0
Basidiomycota,GCA_037126585.1,20.754,20754000,Negative,0
Basidiomycota,GCA_037126745.1,20.74,20740000,Negative,0
Basidiomycota,GCA_037177845.1,25.224,25224000,Negative,0
Basidiomycota,GCA_900000165.1,24.342,24342000,Negative,0
Basidiomycota,GCA_900002365.1,19.33,19330000,Negative,0
Basidiomycota,GCA_900008665.1,26.774,26774000,Negative,0
Basidiomycota,GCA_900008855.1,24.533,24533000,Negative,0
Basidiomycota,GCA_900009495.1,35.405,35405000,Negative,0
Basidiomycota,GCA_900009975.1,26.283,26283000,Negative,0
Basidiomycota,GCA_900010185.1,33.445,33445000,Negative,0
Basidiomycota,GCA_900010235.1,26.336,26336000,Negative,0
Basidiomycota,GCA_900010535.1,27.315,27315000,Negative,0
Basidiomycota,GCA_900010545.1,30.521,30521000,Negative,0
Basidiomycota,GCA_900010705.1,28.106,28106000,Negative,0
Basidiomycota,GCA_900010715.1,25.917,25917000,Negative,0
Basidiomycota,GCA_900011025.1,26.234,26234000,Negative,0
Basidiomycota,GCA_900011195.1,26.264,26264000,Negative,0
Basidiomycota,GCA_900011535.1,26.136,26136000,Negative,0
Basidiomycota,GCA_900011735.1,32.762,32762000,Negative,0
Basidiomycota,GCA_900012385.1,27.234,27234000,Negative,0
Basidiomycota,GCA_900013405.1,25.668,25668000,Negative,0
Basidiomycota,GCA_900014955.1,28.907,28907000,Negative,0
Basidiomycota,GCA_900014965.1,28.838,28838000,Negative,0
Basidiomycota,GCA_900015415.1,25.411,25411000,Negative,0
Basidiomycota,GCA_900015425.1,31.781,31781000,Negative,0
Basidiomycota,GCA_900015435.1,35.136,35136000,Negative,0
Basidiomycota,GCA_900015445.1,30.318,30318000,Negative,0
Basidiomycota,GCA_900015455.1,27.877,27877000,Negative,0
Basidiomycota,GCA_900015465.1,29.901,29901000,Negative,0
Basidiomycota,GCA_900015475.1,28.654,28654000,Negative,0
Basidiomycota,GCA_900015485.1,39.9,39900000,Negative,0
Basidiomycota,GCA_900015495.1,40.892,40892000,Negative,0
Basidiomycota,GCA_900015505.1,25.807,25807000,Negative,0
Basidiomycota,GCA_900015965.1,31.827,31827000,Negative,0
Basidiomycota,GCA_900015975.1,29.509,29509000,Negative,0
Basidiomycota,GCA_900016685.1,26.893,26893000,Negative,0
Basidiomycota,GCA_900016695.1,23.643,23643000,Negative,0
Basidiomycota,GCA_900016705.1,26.754,26754000,Negative,0
Basidiomycota,GCA_900016715.1,26.197,26197000,Negative,0
Basidiomycota,GCA_900016725.1,26.445,26445000,Negative,0
Basidiomycota,GCA_900079645.1,23.801,23801000,Negative,0
Basidiomycota,GCA_900080155.1,20.625,20625000,Negative,0
Basidiomycota,GCA_900096595.1,23.461,23461000,Negative,0
Basidiomycota,GCA_900100905.1,29.499,29499000,Negative,0
Basidiomycota,GCA_900101485.1,20.595,20595000,Negative,0
Basidiomycota,GCA_900102585.1,28.654,28654000,Negative,0
Basidiomycota,GCA_900120095.1,33.587,33587000,Negative,0
Basidiomycota,GCA_900149135.1,7.732,7732000,Negative,0
Basidiomycota,GCA_900149145.1,7.786,7786000,Negative,0
Basidiomycota,GCA_900149155.1,7.757,7757000,Negative,0
Basidiomycota,GCA_900149165.1,7.873,7873000,Negative,0
Basidiomycota,GCA_900149175.1,7.729,7729000,Negative,0
Basidiomycota,GCA_900156845.1,33.283,33283000,Negative,0
Basidiomycota,GCA_900157415.1,75.52,75520000,Negative,0
Basidiomycota,GCA_900157425.1,60.107,60107000,Negative,0
Basidiomycota,GCA_900162835.1,18.241,18241000,Negative,0
Basidiomycota,GCA_900177155.1,18.398,18398000,Negative,0
Basidiomycota,GCA_900177165.1,18.44,18440000,Negative,0
Basidiomycota,GCA_900177175.1,18.454,18454000,Negative,0
Basidiomycota,GCA_900177185.1,18.44,18440000,Negative,0
Basidiomycota,GCA_900177195.1,18.368,18368000,Negative,0
Basidiomycota,GCA_900177205.1,18.398,18398000,Negative,0
Basidiomycota,GCA_900177215.1,18.433,18433000,Negative,0
Basidiomycota,GCA_900177225.1,18.443,18443000,Negative,0
Basidiomycota,GCA_900185085.1,43.88,43880000,Negative,0
Basidiomycota,GCA_900242695.1,21.905,21905000,Negative,0
Basidiomycota,GCA_900242705.1,28.939,28939000,Negative,0
Basidiomycota,GCA_900322835.1,18.377,18377000,Negative,0
Basidiomycota,GCA_900322975.1,27.106,27106000,Negative,0
Basidiomycota,GCA_900323505.1,39.003,39003000,Negative,0
Basidiomycota,GCA_900519145.1,26.637,26637000,Negative,0
Basidiomycota,GCA_900519155.1,20.225,20225000,Negative,0
Basidiomycota,GCA_900536885.1,46.92,46920000,Negative,0
Basidiomycota,GCA_902506015.1,55.986,55986000,Negative,0
Basidiomycota,GCA_902749245.1,27.044,27044000,Negative,0
Basidiomycota,GCA_902749255.1,26.723,26723000,Negative,0
Basidiomycota,GCA_902749265.1,27.044,27044000,Negative,0
Basidiomycota,GCA_902749275.1,26.325,26325000,Negative,0
Basidiomycota,GCA_902749285.1,26.147,26147000,Negative,0
Basidiomycota,GCA_902749295.1,26.992,26992000,Negative,0
Basidiomycota,GCA_902749305.1,26.299,26299000,Negative,0
Basidiomycota,GCA_902749315.1,26.746,26746000,Negative,0
Basidiomycota,GCA_902749325.1,26.201,26201000,Negative,0
Basidiomycota,GCA_903797515.1,164.293,164293000,Negative,0
Basidiomycota,GCA_905219595.1,71.293,71293000,Negative,0
Basidiomycota,GCA_905219625.1,38.004,38004000,Negative,0
Basidiomycota,GCA_905219655.1,46.866,46866000,Negative,0
Basidiomycota,GCA_910574555.1,49.413,49413000,Negative,0
Basidiomycota,GCA_910890315.1,24.725,24725000,Negative,0
Basidiomycota,GCA_914271525.1,38.03,38030000,Negative,0
Basidiomycota,GCA_920103735.2,21.522,21522000,Negative,0
Basidiomycota,GCA_920103745.3,22.884,22884000,Negative,0
Basidiomycota,GCA_920104245.2,21.862,21862000,Negative,0
Basidiomycota,GCA_921037615.3,20.535,20535000,Negative,0
Basidiomycota,GCA_927399515.3,37.546,37546000,Negative,0
Basidiomycota,GCA_927399535.3,35.598,35598000,Negative,0
Basidiomycota,GCA_928722245.1,20.583,20583000,Negative,0
Basidiomycota,GCA_928722265.1,20.591,20591000,Negative,0
Basidiomycota,GCA_928722275.1,18.373,18373000,Negative,0
Basidiomycota,GCA_928722285.1,20.585,20585000,Negative,0
Basidiomycota,GCA_928722295.1,18.447,18447000,Negative,0
Basidiomycota,GCA_928724755.1,19.676,19676000,Negative,0
Basidiomycota,GCA_928724775.1,20.714,20714000,Negative,0
Basidiomycota,GCA_928724795.1,20.178,20178000,Negative,0
Basidiomycota,GCA_928724875.1,26.778,26778000,Negative,0
Basidiomycota,GCA_928743665.1,21.122,21122000,Negative,0
Basidiomycota,GCA_928856705.1,20.057,20057000,Negative,0
Basidiomycota,GCA_928865425.1,23.13,23130000,Negative,0
Basidiomycota,GCA_928869825.1,25.771,25771000,Negative,0
Basidiomycota,GCA_928872045.1,18.257,18257000,Negative,0
Basidiomycota,GCA_928991175.1,20.28,20280000,Negative,0
Basidiomycota,GCA_930272055.1,37.67,37670000,Negative,0
Basidiomycota,GCA_937859235.1,18.637,18637000,Negative,0
Basidiomycota,GCA_937879915.1,8.597,8597000,Negative,0
Basidiomycota,GCA_937880085.1,6.558,6558000,Negative,0
Basidiomycota,GCA_937888505.1,7.22,7220000,Negative,0
Basidiomycota,GCA_937898295.1,19.271,19271000,Negative,0
Basidiomycota,GCA_937901775.1,7.225,7225000,Negative,0
Basidiomycota,GCA_943181505.1,0.859,859000,Negative,0
Basidiomycota,GCA_943193715.1,30.451,30451000,Negative,0
Basidiomycota,GCA_943193725.1,28.894,28894000,Negative,0
Basidiomycota,GCA_943846425.1,1082.904,1082904000,Negative,0
Basidiomycota,GCA_947034855.1,40.636,40636000,Negative,0
Basidiomycota,GCA_947034875.1,40.821,40821000,Negative,0
Basidiomycota,GCA_947297645.1,20.129,20129000,Negative,0
Basidiomycota,GCA_951394305.1,38.109,38109000,Negative,0
Basidiomycota,GCA_951394315.1,57.291,57291000,Negative,0
Basidiomycota,GCA_951394405.1,52.004,52004000,Negative,0
Basidiomycota,GCA_951394415.1,2.458,2458000,Negative,0
Basidiomycota,GCA_951802395.1,28.02,28020000,Negative,0
Basidiomycota,GCA_951802405.1,0.158,158000,Negative,0
Basidiomycota,GCA_963281015.1,52.391,52391000,Negative,0
Basidiomycota,GCA_963281095.1,52.191,52191000,Negative,0
Basidiomycota,GCA_963378725.1,38.43,38430000,Negative,0
Basidiomycota,GCA_963379255.1,7.153,7153000,Negative,0
Basidiomycota,GCA_963379265.1,8.735,8735000,Negative,0
Basidiomycota,GCA_963379285.1,16.988,16988000,Negative,0
Basidiomycota,GCA_963379345.1,7.676,7676000,Negative,0
Basidiomycota,GCA_963379355.1,7.204,7204000,Negative,0
Basidiomycota,GCA_963692855.1,77.511,77511000,Negative,0
Basidiomycota,GCA_963926505.1,38.385,38385000,Negative,0
Basidiomycota,GCA_963926515.1,37.783,37783000,Negative,0
Basidiomycota,GCF_000006255.1,68.983,68983000,Negative,0
Basidiomycota,GCF_000091045.1,19.05,19050000,Negative,0
Basidiomycota,GCF_000143185.2,38.611,38611000,Negative,0
Basidiomycota,GCF_000149245.1,18.916,18916000,Negative,0
Basidiomycota,GCF_000149385.1,18.519,18519000,Negative,0
Basidiomycota,GCF_000149925.1,81.6,81600000,Negative,0
Basidiomycota,GCF_000181695.2,8.955,8955000,Negative,0
Basidiomycota,GCF_000183025.1,26.639,26639000,Negative,0
Basidiomycota,GCF_000185945.1,18.362,18362000,Negative,0
Basidiomycota,GCF_000204055.1,97.683,97683000,Negative,0
Basidiomycota,GCF_000263375.1,9.798,9798000,Negative,0
Basidiomycota,GCF_000264905.1,45.647,45647000,Negative,0
Basidiomycota,GCF_000264995.1,33.07,33070000,Negative,0
Basidiomycota,GCF_000265015.1,69.053,69053000,Negative,0
Basidiomycota,GCF_000271585.1,42.885,42885000,Negative,0
Basidiomycota,GCF_000271605.1,56.771,56771000,Negative,0
Basidiomycota,GCF_000271625.1,41.864,41864000,Negative,0
Basidiomycota,GCF_000271645.1,27.988,27988000,Negative,0
Basidiomycota,GCF_000275845.1,39.457,39457000,Negative,0
Basidiomycota,GCF_000292625.1,27.601,27601000,Negative,0
Basidiomycota,GCF_000293215.1,24.304,24304000,Negative,0
Basidiomycota,GCF_000300555.1,31.234,31234000,Negative,0
Basidiomycota,GCF_000300575.1,30.029,30029000,Negative,0
Basidiomycota,GCF_000300595.1,43.133,43133000,Negative,0
Basidiomycota,GCF_000313525.1,28.217,28217000,Negative,0
Basidiomycota,GCF_000320585.1,33.65,33650000,Negative,0
Basidiomycota,GCF_000320785.1,20.18,20180000,Negative,0
Basidiomycota,GCF_000328475.2,19.642,19642000,Negative,0
Basidiomycota,GCF_000344685.1,34.429,34429000,Negative,0
Basidiomycota,GCF_000349305.1,7.655,7655000,Negative,0
Basidiomycota,GCF_000400465.1,9.625,9625000,Negative,0
Basidiomycota,GCF_000403515.1,18.436,18436000,Negative,0
Basidiomycota,GCF_000417875.1,22.963,22963000,Negative,0
Basidiomycota,GCF_000488995.1,52.205,52205000,Negative,0
Basidiomycota,GCF_000708205.1,13.556,13556000,Negative,0
Basidiomycota,GCF_000711695.1,18.704,18704000,Negative,0
Basidiomycota,GCF_000747765.1,18.081,18081000,Negative,0
Basidiomycota,GCF_001278385.1,8.15,8150000,Negative,0
Basidiomycota,GCF_001329695.1,20.777,20777000,Negative,0
Basidiomycota,GCF_001632365.1,39.035,39035000,Negative,0
Basidiomycota,GCF_001720155.1,19.894,19894000,Negative,0
Basidiomycota,GCF_001720205.1,20.254,20254000,Negative,0
Basidiomycota,GCF_002102565.1,17.466,17466000,Negative,0
Basidiomycota,GCF_002117355.1,39.84,39840000,Negative,0
Basidiomycota,GCF_002954075.1,17.55,17550000,Negative,0
Basidiomycota,GCF_003144115.1,18.597,18597000,Negative,0
Basidiomycota,GCF_003144135.1,17.163,17163000,Negative,0
Basidiomycota,GCF_003144195.1,24.121,24121000,Negative,0
Basidiomycota,GCF_003144205.1,17.28,17280000,Negative,0
Basidiomycota,GCF_003144245.1,16.613,16613000,Negative,0
Basidiomycota,GCF_003144295.1,19.315,19315000,Negative,0
Basidiomycota,GCF_003290485.1,7.37,7370000,Negative,0
Basidiomycota,GCF_005498985.1,19.565,19565000,Negative,0
Basidiomycota,GCF_014461135.1,72.886,72886000,Negative,0
Basidiomycota,GCF_014466165.1,34.97,34970000,Negative,0
Basidiomycota,GCF_015039405.1,120.174,120174000,Negative,0
Basidiomycota,GCF_016628075.1,61.994,61994000,Negative,0
Basidiomycota,GCF_016647635.1,57.661,57661000,Negative,0
Basidiomycota,GCF_016647745.1,51.861,51861000,Negative,0
Basidiomycota,GCF_016647785.1,79.656,79656000,Negative,0
Basidiomycota,GCF_016758755.1,60.61,60610000,Negative,0
Basidiomycota,GCF_016758775.1,46.838,46838000,Negative,0
Basidiomycota,GCF_016758785.1,47.496,47496000,Negative,0
Basidiomycota,GCF_017499595.1,46.579,46579000,Negative,0
Basidiomycota,GCF_018924745.1,44.371,44371000,Negative,0
Basidiomycota,GCF_019112545.1,53.11,53110000,Negative,0
Basidiomycota,GCF_021015755.1,45.594,45594000,Negative,0
Basidiomycota,GCF_021052385.1,27.469,27469000,Negative,0
Basidiomycota,GCF_021901695.1,89.477,89477000,Negative,0
Basidiomycota,GCF_022264815.1,38.37,38370000,Negative,0
Basidiomycota,GCF_022376455.1,56.143,56143000,Negative,0
Basidiomycota,GCF_025882075.1,20.984,20984000,Negative,0
Basidiomycota,GCF_026914185.1,122.824,122824000,Negative,0
Basidiomycota,GCF_029542785.1,8.434,8434000,Negative,0
Basidiomycota,GCF_029542925.1,7.595,7595000,Negative,0
Basidiomycota,GCF_900519145.1,26.637,26637000,Negative,0
Ascomycota,GCA_000001985.1,28.467,28467000,Negative,0
Ascomycota,GCA_000002525.1,20.502,20502000,Negative,0
Ascomycota,GCA_000002545.2,12.318,12318000,Negative,0
Ascomycota,GCA_000002655.1,28.81,28810000,Negative,0
Ascomycota,GCA_000002715.1,27.851,27851000,Negative,0
Ascomycota,GCA_000002855.2,33.93,33930000,Negative,0
Ascomycota,GCA_000002945.2,12.591,12591000,Negative,0
Ascomycota,GCA_000003125.1,35.558,35558000,Negative,0
Ascomycota,GCA_000003515.2,22.168,22168000,Negative,0
Ascomycota,GCA_000004155.2,11.524,11524000,Negative,0
Ascomycota,GCA_000006275.3,36.79,36790000,Negative,0
Ascomycota,GCA_000006335.3,14.576,14576000,Negative,0
Ascomycota,GCA_000006445.2,12.152,12152000,Negative,0
Ascomycota,GCA_000011425.1,29.818,29818000,Negative,0
Ascomycota,GCA_000026365.1,9.763,9763000,Negative,0
Ascomycota,GCA_000026945.1,14.618,14618000,Negative,0
Ascomycota,GCA_000091025.4,9.119,9119000,Negative,0
Ascomycota,GCA_000146045.2,12.071,12071000,Negative,0
Ascomycota,GCA_000146945.2,38.13,38130000,Negative,0
Ascomycota,GCA_000147375.2,25.466,25466000,Negative,0
Ascomycota,GCA_000149035.1,50.907,50907000,Negative,0
Ascomycota,GCA_000149205.2,30.102,30102000,Negative,0
Ascomycota,GCA_000149335.2,29.016,29016000,Negative,0
Ascomycota,GCA_000149425.1,10.575,10575000,Negative,0
Ascomycota,GCA_000149445.2,14.416,14416000,Negative,0
Ascomycota,GCA_000149555.1,41.794,41794000,Negative,0
Ascomycota,GCA_000149615.1,29.231,29231000,Negative,0
Ascomycota,GCA_000149645.4,31.369,31369000,Negative,0
Ascomycota,GCA_000149815.1,25.599,25599000,Negative,0
Ascomycota,GCA_000149845.2,11.136,11136000,Negative,0
Ascomycota,GCA_000149895.1,28.439,28439000,Negative,0
Ascomycota,GCA_000149955.2,60.011,60011000,Negative,0
Ascomycota,GCA_000149985.1,37.364,37364000,Negative,0
Ascomycota,GCA_000150055.1,28.087,28087000,Negative,0
Ascomycota,GCA_000150085.1,25.232,25232000,Negative,0
Ascomycota,GCA_000150145.1,29.097,29097000,Negative,0
Ascomycota,GCA_000150185.1,27.099,27099000,Negative,0
Ascomycota,GCA_000150215.1,23.429,23429000,Negative,0
Ascomycota,GCA_000150245.1,25.967,25967000,Negative,0
Ascomycota,GCA_000150475.2,28.837,28837000,Negative,0
Ascomycota,GCA_000150505.2,11.263,11263000,Negative,0
Ascomycota,GCA_000150555.1,24.675,24675000,Negative,0
Ascomycota,GCA_000150585.1,23.602,23602000,Negative,0
Ascomycota,GCA_000150615.1,24.838,24838000,Negative,0
Ascomycota,GCA_000150645.1,25.523,25523000,Negative,0
Ascomycota,GCA_000150675.2,32.975,32975000,Negative,0
Ascomycota,GCA_000150705.2,32.625,32625000,Negative,0
Ascomycota,GCA_000150735.2,29.469,29469000,Negative,0
Ascomycota,GCA_000150825.1,30.329,30329000,Negative,0
Ascomycota,GCA_000151125.2,22.224,22224000,Negative,0
Ascomycota,GCA_000151145.1,23.137,23137000,Negative,0
Ascomycota,GCA_000151175.1,23.477,23477000,Negative,0
Ascomycota,GCA_000151335.1,27.013,27013000,Negative,0
Ascomycota,GCA_000151425.1,22.128,22128000,Negative,0
Ascomycota,GCA_000151455.1,22.505,22505000,Negative,0
Ascomycota,GCA_000151485.1,11.906,11906000,Negative,0
Ascomycota,GCA_000151505.1,22.539,22539000,Negative,0
Ascomycota,GCA_000151645.1,123.534,123534000,Negative,0
Ascomycota,GCA_000166005.1,33.578,33578000,Negative,0
Ascomycota,GCA_000166915.1,0.137,137000,Negative,0
Ascomycota,GCA_000166955.1,11.873,11873000,Negative,0
Ascomycota,GCA_000166975.1,11.47,11470000,Negative,0
Ascomycota,GCA_000167055.1,10.771,10771000,Negative,0
Ascomycota,GCA_000167075.2,11.187,11187000,Negative,0
Ascomycota,GCA_000167675.2,33.348,33348000,Negative,0
Ascomycota,GCA_000170175.2,27.427,27427000,Negative,0
Ascomycota,GCA_000170995.2,39.023,39023000,Negative,0
Ascomycota,GCA_000171015.2,36.144,36144000,Negative,0
Ascomycota,GCA_000174375.1,29.536,29536000,Negative,0
Ascomycota,GCA_000181435.1,11.99,11990000,Negative,0
Ascomycota,GCA_000182315.2,11.538,11538000,Negative,0
Ascomycota,GCA_000182765.2,13.03,13030000,Negative,0
Ascomycota,GCA_000182805.2,38.253,38253000,Negative,0
Ascomycota,GCA_000182925.2,41.062,41062000,Negative,0
Ascomycota,GCA_000182965.3,14.276,14276000,Negative,0
Ascomycota,GCA_000184105.1,28.356,28356000,Negative,0
Ascomycota,GCA_000184455.3,37.118,37118000,Negative,0
Ascomycota,GCA_000187245.3,8.87,8870000,Negative,0
Ascomycota,GCA_000190195.1,11.738,11738000,Negative,0
Ascomycota,GCA_000190215.1,11.661,11661000,Negative,0
Ascomycota,GCA_000190235.1,11.657,11657000,Negative,0
Ascomycota,GCA_000190255.1,11.508,11508000,Negative,0
Ascomycota,GCA_000208805.1,69.261,69261000,Negative,0
Ascomycota,GCA_000209165.1,15.441,15441000,Negative,0
Ascomycota,GCA_000213175.1,38.491,38491000,Negative,0
Ascomycota,GCA_000213195.1,38.141,38141000,Negative,0
Ascomycota,GCA_000214055.1,41.448,41448000,Negative,0
Ascomycota,GCA_000219625.1,39.679,39679000,Negative,0
Ascomycota,GCA_000222805.1,54.768,54768000,Negative,0
Ascomycota,GCA_000223485.1,13.08,13080000,Negative,0
Ascomycota,GCA_000223625.2,31.794,31794000,Negative,0
Ascomycota,GCA_000223645.2,32.641,32641000,Negative,0
Ascomycota,GCA_000223665.2,31.624,31624000,Negative,0
Ascomycota,GCA_000223685.2,32.097,32097000,Negative,0
Ascomycota,GCA_000223705.2,32.797,32797000,Negative,0
Ascomycota,GCA_000223725.2,32.496,32496000,Negative,0
Ascomycota,GCA_000223745.2,30.958,30958000,Negative,0
Ascomycota,GCA_000223765.2,31.136,31136000,Negative,0
Ascomycota,GCA_000223785.2,33.19,33190000,Negative,0
Ascomycota,GCA_000223805.2,32.857,32857000,Negative,0
Ascomycota,GCA_000223825.2,28.786,28786000,Negative,0
Ascomycota,GCA_000225605.1,32.212,32212000,Negative,0
Ascomycota,GCA_000225625.2,28.759,28759000,Negative,0
Ascomycota,GCA_000225645.2,28.903,28903000,Negative,0
Ascomycota,GCA_000226395.1,32.204,32204000,Negative,0
Ascomycota,GCA_000226545.1,34.251,34251000,Negative,0
