Name,length,Function,Exognous vs. Endogenous,Phylum
Chicken_genomovirus_mg4_1218,320,Rep,Exogenous,Cressdnaviricota
Chicken_genomovirus_mg4_1247,336,Rep,Exogenous,Cressdnaviricota
Chicken_genomovirus_mg7_73,316,Rep,Exogenous,Cressdnaviricota
Chicken_genomovirus_mg7_78,337,Rep,Exogenous,Cressdnaviricota
Chicken_genomovirus_mg8_401,315,Rep,Exogenous,Cressdnaviricota
Genomoviridae_sp._53,229,Rep,Exogenous,Cressdnaviricota
Genomoviridae_sp._54,331,Rep,Exogenous,Cressdnaviricota
Gemycircularvirus_sp._8,333,Rep,Exogenous,Cressdnaviricota
Milk_vetch_dwarf_virus,286,Rep,Exogenous,Cressdnaviricota
Cardamom_bushy_dwarf_virus,286,Rep,Exogenous,Cressdnaviricota
Sophora_yellow_stunt_virus,287,Rep,Exogenous,Cressdnaviricota
Parsley_severe_stunt_associated_virus,291,Rep,Exogenous,Cressdnaviricota
Redondoviridae_sp.,159,Rep,Exogenous,Cressdnaviricota
Redondoviridae_sp._2,396,Rep,Exogenous,Cressdnaviricota
Redondoviridae_sp._3,349,Rep,Exogenous,Cressdnaviricota
Redondoviridae_sp._4,346,Rep,Exogenous,Cressdnaviricota
Redondoviridae_sp._5,349,Rep,Exogenous,Cressdnaviricota
Apis_mellifera_virus_1,336,Rep,Exogenous,Cressdnaviricota
Human_lung-associated_brisavirus_II,335,Rep,Exogenous,Cressdnaviricota
Human_lung-associated_brisavirus_RC,363,Rep,Exogenous,Cressdnaviricota
Human_lung-associated_vientovirus_AL,348,Rep,Exogenous,Cressdnaviricota
Human_lung-associated_vientovirus_LT,347,Rep,Exogenous,Cressdnaviricota
Human_oral-associated_vientovirus_EC,349,Rep,Exogenous,Cressdnaviricota
Human_oral-associated_vientovirus_MC,350,Rep,Exogenous,Cressdnaviricota
Human_oral-associated_vientovirus_XM,346,Rep,Exogenous,Cressdnaviricota
Dromedary_stool-associated_circular_ssDNA_virus,360,Rep,Exogenous,Cressdnaviricota
Human_smacovirus_1,248,Rep,Exogenous,Cressdnaviricota
Howler_monkey_associated_porprismacovirus_1,231,Rep,Exogenous,Cressdnaviricota
Camel_associated_drosmacovirus_1,261,Rep,Exogenous,Cressdnaviricota
Camel_associated_drosmacovirus_2,265,Rep,Exogenous,Cressdnaviricota
Human_associated_huchismacovirus_2,249,Rep,Exogenous,Cressdnaviricota
Camel_associated_porprismacovirus_1,267,Rep,Exogenous,Cressdnaviricota
Camel_associated_porprismacovirus_2,254,Rep,Exogenous,Cressdnaviricota
Camel_associated_porprismacovirus_3,244,Rep,Exogenous,Cressdnaviricota
Camel_associated_porprismacovirus_4,253,Rep,Exogenous,Cressdnaviricota
Chimpanzee_associated_porprismacovirus_1,289,Rep,Exogenous,Cressdnaviricota
Chimpanzee_associated_porprismacovirus_2,271,Rep,Exogenous,Cressdnaviricota
Chicken_associated_smacovirus,258,Rep,Exogenous,Cressdnaviricota
Human_smacovirus_1_11,248,Rep,Exogenous,Cressdnaviricota
Human_associated_porprismacovirus,255,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_4,271,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_6,250,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_8,294,Rep,Exogenous,Cressdnaviricota
Goat_associated_porprismacovirus,347,Rep,Exogenous,Cressdnaviricota
Capybara_associated_smacovirus_1_cap1_104,244,Rep,Exogenous,Cressdnaviricota
Lynx_rufus_smacovirus_1,259,Rep,Exogenous,Cressdnaviricota
Lynx_rufus_smacovirus_2,259,Rep,Exogenous,Cressdnaviricota
Panthera_leo_smacovirus_1,284,Rep,Exogenous,Cressdnaviricota
Avian_associated_porprismacovirus,264,Rep,Exogenous,Cressdnaviricota
Smacoviridae_sp.,199,Rep,Exogenous,Cressdnaviricota
Rat_associated_smacovirus,271,Rep,Exogenous,Cressdnaviricota
Molossus_molossus_associated_porprismacovirus_1,274,Rep,Exogenous,Cressdnaviricota
Turkey_associated_porprismacovirus_1,243,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_7,262,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_6,279,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_9,272,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_5,243,Rep,Exogenous,Cressdnaviricota
Rat_associated_porprismacovirus_1,282,Rep,Exogenous,Cressdnaviricota
Sheep_faeces_associated_smacovirus_3,267,Rep,Exogenous,Cressdnaviricota
Bovine_faeces_associated_smacovirus_5,271,Rep,Exogenous,Cressdnaviricota
Bovine_faeces_associated_smacovirus_1,244,Rep,Exogenous,Cressdnaviricota
Bovine_faeces_associated_smacovirus_6,252,Rep,Exogenous,Cressdnaviricota
Bovine_faeces_associated_smacovirus_2,244,Rep,Exogenous,Cressdnaviricota
Porcine_associated_porprismacovirus_10,273,Rep,Exogenous,Cressdnaviricota
Sheep_faeces_associated_smacovirus_1,247,Rep,Exogenous,Cressdnaviricota
Bovine_faeces_associated_smacovirus_3,262,Rep,Exogenous,Cressdnaviricota
Sheep_faeces_associated_smacovirus_2,260,Rep,Exogenous,Cressdnaviricota
Bovine_faeces_associated_smacovirus_4,254,Rep,Exogenous,Cressdnaviricota
Human_feces_smacovirus_3,267,Rep,Exogenous,Cressdnaviricota
Odonata-associated_circular_virus_21,306,Rep,Exogenous,Cressdnaviricota
Odonata-associated_circular_virus_5,291,Rep,Exogenous,Cressdnaviricota
Chicken_associated_huchismacovirus_1,248,Rep,Exogenous,Cressdnaviricota
Human_feces_smacovirus_2,278,Rep,Exogenous,Cressdnaviricota
Macaque_stool_associated_virus_11,261,Rep,Exogenous,Cressdnaviricota
Macaca_mulatta_feces_associated_virus_10,241,Rep,Exogenous,Cressdnaviricota
Macaca_mulatta_feces_associated_virus_2,272,Rep,Exogenous,Cressdnaviricota
Macaca_mulatta_feces_associated_virus_7,258,Rep,Exogenous,Cressdnaviricota
Macaca_mulatta_feces_associated_virus_4,288,Rep,Exogenous,Cressdnaviricota
Macaca_mulatta_feces_associated_virus_3,199,Rep,Exogenous,Cressdnaviricota
Fly_associated_circular_virus_4,273,Rep,Exogenous,Cressdnaviricota
Alces_alces_faeces_associated_smacovirus_MP78,350,Rep,Exogenous,Cressdnaviricota
Cattle_blood-associated_circovirus-like_virus,291,Rep,Exogenous,Cressdnaviricota
Cattle_blood-associated_circovirus-like_virus_2,248,Rep,Exogenous,Cressdnaviricota
Chlorocebus_cynosuros_associated_smacovirus,284,Rep,Exogenous,Cressdnaviricota
Papio_cynocephalus_associated_smacovirus,245,Rep,Exogenous,Cressdnaviricota
Chlorocebus_cynosuros_associated_smacovirus_2,260,Rep,Exogenous,Cressdnaviricota
Chlorocebus_cynosuros_associated_smacovirus_3,261,Rep,Exogenous,Cressdnaviricota
Papio_cynocephalus_associated_smacovirus_2,271,Rep,Exogenous,Cressdnaviricota
Chicken_smacovirus_mg4_881,269,Rep,Exogenous,Cressdnaviricota
Chicken_smacovirus_mg4_885,284,Rep,Exogenous,Cressdnaviricota
Chicken_smacovirus_mg4_964,267,Rep,Exogenous,Cressdnaviricota
Chicken_smacovirus_mg5_1081,294,Rep,Exogenous,Cressdnaviricota
Smacoviridae_sp._2,258,Rep,Exogenous,Cressdnaviricota
Smacoviridae_sp._3,241,Rep,Exogenous,Cressdnaviricota
Amazon_milk_frog_associated_circular_DNA_virus,304,Rep,Exogenous,Cressdnaviricota
Red-eared_slider_associated_circular_DNA_molecule,285,Rep,Exogenous,Cressdnaviricota
Delphin_virus_1,310,Rep,Exogenous,Cressdnaviricota
Delphin_virus_2,302,Rep,Exogenous,Cressdnaviricota
Delphin_virus_3,292,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-10,301,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-2,361,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-3,350,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-4,465,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-7,291,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-8,376,Rep,Exogenous,Cressdnaviricota
Porcine_associated_circular_DNA_virus-9,304,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_1,211,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_2,190,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_3,214,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_5,220,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_10,354,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_7,236,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_8,234,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_9,225,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_14,217,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_15,211,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_16,265,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_18,75,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_20,63,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_22,250,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_23,227,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_24,232,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_27,226,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_27_2,286,Rep,Exogenous,Cressdnaviricota
Chicken_proventriculitis-associated_circular_virus_30,464,Rep,Exogenous,Cressdnaviricota
Molossus_molossus_associated_CRESS_DNA_virus,290,Rep,Exogenous,Cressdnaviricota
Botrytis_cinerea_hypovirulence-associated_DNA_virus_1,321,Rep,Exogenous,Cressdnaviricota
Cressdnaviricota_sp.,176,Rep,Exogenous,Cressdnaviricota
Dipodfec_virus_UA04Rod_4537,300,Rep,Exogenous,Cressdnaviricota
Chicken_virus_mg5_2876,306,Rep,Exogenous,Cressdnaviricota
Marmot_associated_feces_virus_4,303,Rep,Exogenous,Cressdnaviricota
Entamoeba-associated_CRESS_DNA_virus_1,294,Rep,Exogenous,Cressdnaviricota
Entamoeba-associated_CRESS_DNA_virus_1,300,Rep,Exogenous,Cressdnaviricota
Entamoeba-associated_CRESS_DNA_virus_2,271,Rep,Exogenous,Cressdnaviricota
Valinorvirus_arda,275,Rep,Exogenous,Cressdnaviricota
Valinorvirus_eriador,296,Rep,Exogenous,Cressdnaviricota
Valinorvirus_arda,275,Rep,Exogenous,Cressdnaviricota
Valinorvirus_eriador,296,Rep,Exogenous,Cressdnaviricota
Odonata-associated_circular_virus-14,272,Rep,Exogenous,Cressdnaviricota
Entamoeba-associated_CRESS_DNA_virus_3,326,Rep,Exogenous,Cressdnaviricota
Entamoeba-associated_CRESS_DNA_virus_4,304,Rep,Exogenous,Cressdnaviricota
Feline_stool-associated_circular_virus_KU14,319,Rep,Exogenous,Cressdnaviricota
Fly_associated_circular_virus_7,336,Rep,Exogenous,Cressdnaviricota
Fly_associated_circular_virus_6,345,Rep,Exogenous,Cressdnaviricota
Feline_stool-associated_circular_virus_KU14,319,Rep,Exogenous,Cressdnaviricota
Northern_red-backed_vole_stool-associated_circular_virus_11,300,Rep,Exogenous,Cressdnaviricota
Northern_red-backed_vole_stool-associated_circular_virus_16,320,Rep,Exogenous,Cressdnaviricota
Northern_red-backed_vole_stool-associated_circular_virus_116,319,Rep,Exogenous,Cressdnaviricota
Northern_red-backed_vole_stool-associated_circular_virus_117,314,Rep,Exogenous,Cressdnaviricota
Giardia-associated_CRESS_DNA_virus_1,334,Rep,Exogenous,Cressdnaviricota
Giardia-associated_CRESS_DNA_virus_2,303,Rep,Exogenous,Cressdnaviricota
Giardia-associated_CRESS_DNA_virus_2,304,Rep,Exogenous,Cressdnaviricota
Giardia-associated_CRESS_DNA_virus_4,308,Rep,Exogenous,Cressdnaviricota
